Date,id,Gazole,SP95,SP98,E10,E85,GPLc,ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type,Enseigne
2024-01-11,63200006,1.725,1.825,1.875,0.0,0.0,0.0,63200006,Carrefour Market,4588800.0,312300.0,63200,RUE DU CREUX,Riom,grande_marque,Carrefour
2024-07-27,88410001,1.779,1.899,1.929,0.0,0.0,0.0,88410001,Carrefour Express,4803200.0,597800.0,88410,rue de La Croix de mission,Monthureux-sur-Saône,grande_marque,Carrefour
2024-07-14,9200001,1.695,1.855,1.895,0.0,0.875,0.0,9200001,Carrefour Market,4297349.8985562,115202.33135223,9200,ROUTE D'EYCHEIL,SAINT-GIRONS,grande_marque,Carrefour
2024-07-31,77430001,1.697,0.0,1.891,1.792,0.0,0.0,77430001,Carrefour Market,4839575.0,279896.0,77430,2 RUE JEAN COCTEAU,CHAMPAGNE-SUR-SEINE,grande_marque,Carrefour
2024-02-09,12170001,1.815,1.844,0.0,1.814,0.0,0.0,12170001,Carrefour Market,4402900.0,253400.0,12170,28 Avenue de la Vallée du Tarn,REQUISTA,grande_marque,Carrefour
2024-04-04,76600001,1.769,1.942,1.981,0.0,0.0,0.0,76600001,Carrefour Market,4949500.0,15500.0,76600,"35, rue de la Vallée",LE HAVRE,grande_marque,Carrefour
2024-02-26,56390001,1.788,1.885,0.0,1.774,0.838,0.0,56390001,Carrefour Market,4775500.0,-284300.0,56390,ROUTE DE VANNES,GRAND-CHAMP,grande_marque,Carrefour
2024-07-05,84120006,1.731,0.0,0.0,1.829,0.909,0.0,84120006,Carrefour Market,4368100.0,550100.0,84120,"Route d'Aix en Provence, Quartier Saint Martin",Pertuis,grande_marque,Carrefour
2024-06-06,80110002,1.674,0.0,1.876,1.799,0.0,0.0,80110002,Carrefour Market,4978800.0,246900.0,80110,Route de Thennes,MOREUIL,grande_marque,Carrefour
2024-07-06,62152001,1.689,1.807,1.875,0.0,0.0,0.0,62152001,Carrefour Market,5063000.0,164600.0,62152,ROUTE DE BOULOGNE,NESLES,grande_marque,Carrefour
2024-06-23,12450001,1.694,0.0,1.878,1.788,0.868,0.0,12450001,Carrefour Market,4429682.0,255795.0,12450,Avenue de Rodez,LUC-LA-PRIMAUBE,grande_marque,Carrefour
2024-07-06,55160015,1.749,0.0,1.929,1.839,0.0,0.0,55160015,Carrefour Contact,4910000.0,562400.0,55160,15 rue de VERDUN,FRESNES EN WOEVRE,grande_marque,Carrefour
2024-03-18,65120001,1.89,1.92,1.99,0.0,0.0,0.0,65120001,Carrefour Market,4287600.0,-600.0,65120,21 Avenue du Barege,ESQUIèZE-SèRE,grande_marque,Carrefour
2024-01-31,22390001,1.759,1.825,1.869,0.0,0.0,0.0,22390001,Carrefour Contact,4847800.0,-318600.0,22390,BOULEVARD D ARMOR,Bourbriac,grande_marque,Carrefour
2024-08-08,13530001,1.659,1.819,0.0,0.0,0.799,0.0,13530001,Carrefour Market,4345200.0,568100.0,13530,Z.a.c. de la Burlière,TRETS,grande_marque,Carrefour
2024-07-05,84330005,1.789,0.0,1.999,1.945,0.0,0.0,84330005,Carrefour Contact,4410000.0,510200.0,84330,169 ROUTE DE CARPENTRAS,CAROMB,grande_marque,Carrefour
2024-03-22,73220002,1.745,1.905,0.0,0.0,0.945,0.0,73220002,Carrefour Contact,4554300.0,630300.0,73220,Grande Rue,Aiguebelle,grande_marque,Carrefour
2024-06-25,77440002,1.739,0.0,1.908,1.855,0.0,0.0,77440002,Carrefour Market,4902200.0,303300.0,77440,"8, route des platanes",Lizy-sur-Ourcq,grande_marque,Carrefour
2024-05-09,65000001,1.709,0.0,1.999,1.899,0.936,0.0,65000001,Carrefour Market,4322800.0,8800.0,65000,Place Germain Claverie,TARBES,grande_marque,Carrefour
2024-07-03,49000002,1.709,1.824,1.889,1.769,0.829,0.0,49000002,Carrefour,4746800.0,-59400.0,49000,RUE DU GRAND LAUNAY,ANGERS,grande_marque,Carrefour
2024-02-15,59890001,1.829,0.0,1.919,1.839,0.0,0.0,59890001,Carrefour Market,5071687.0,300160.0,59890, Route de Comines,QUESNOY-SUR-DEûLE,grande_marque,Carrefour
2024-07-22,1150001,1.701,0.0,1.883,1.802,0.0,0.0,1150001,Carrefour Market,4590200.0,534600.0,1150,8 RUE DE L'INDUSTRIE,LAGNIEU,grande_marque,Carrefour
2024-03-19,46140003,1.769,0.0,1.937,1.848,0.0,0.0,46140003,Carrefour Contact,4447800.0,130500.0,46140,Caunezil,Parnac,grande_marque,Carrefour
2024-01-31,62170002,1.785,1.843,1.903,0.0,0.0,0.0,62170002,Carrefour Market,5044800.0,174900.0,62170,Rue de Paris,CAMPIGNEULLES-LES-PETITES,grande_marque,Carrefour
2024-03-11,62210001,1.778,0.0,1.939,1.843,0.0,0.0,62210001,Carrefour Market,5041400.0,283500.0,62210,14 Rue René Lannoy,Avion,grande_marque,Carrefour
2024-05-31,66650002,1.665,1.875,1.919,0.0,0.0,0.0,66650002,Carrefour Market,4248173.0,312928.0,66650,RN 114 ZAC DE LA RECTORIE,BANYULS-SUR-MER,grande_marque,Carrefour
2024-08-10,77570001,1.669,1.819,1.859,0.0,0.0,0.0,77570001,Carrefour Market,4814461.0,269420.0,77570,Rue de Nisceville,CHâTEAU-LANDON,grande_marque,Carrefour
2024-05-14,66270004,1.68,0.0,1.959,1.869,0.0,0.0,66270004,Carrefour,4268609.0286948,281710.65594275,66270,ZA SAINTE EUGENIE,LE SOLER,grande_marque,Carrefour
2024-02-22,50000001,1.799,0.0,1.895,1.815,0.929,0.0,50000001,Carrefour Market,4910800.0,-107100.0,50000,route de vire,Saint-Lô,grande_marque,Carrefour
2024-02-18,10800006,1.849,0.0,1.909,1.839,0.0,0.0,10800006,Carrefour Contact,4823700.0,410900.0,10800,1 ROUTE DE MAISONS BLANCHES,Buchères,grande_marque,Carrefour
2024-03-14,66650002,1.749,1.889,1.939,0.0,0.0,0.0,66650002,Carrefour Market,4248173.0,312928.0,66650,RN 114 ZAC DE LA RECTORIE,BANYULS-SUR-MER,grande_marque,Carrefour
2024-02-07,93270001,1.848,1.893,1.936,1.835,0.0,0.0,93270001,Carrefour,4895100.0,252800.0,93270,ROUTE DES PETITS PONTS,Sevran,grande_marque,Carrefour
2024-08-04,62116001,1.709,1.849,1.919,0.0,0.0,0.0,62116001,Carrefour Contact,5014800.0,271700.0,62116,62 RUE DE DIERVILLE,Bucquoy,grande_marque,Carrefour
2024-04-27,59300001,1.734,0.0,0.0,1.867,0.85,0.0,59300001,Carrefour,5033457.0,351712.0,59300,ZAC D'AULNOY,Aulnoy-lez-Valenciennes,grande_marque,Carrefour
2024-05-21,72100001,1.699,0.0,1.939,1.839,0.0,0.0,72100001,Carrefour Market,4798516.1574039,18594.572421907,72100,168 Rue d'Arnage,LE MANS,grande_marque,Carrefour
2024-05-06,13008008,1.685,0.0,1.955,1.869,0.0,0.0,13008008,Carrefour,4324900.0,539100.0,13008,AVENUE DE HAMBOURG,MARSEILLE,grande_marque,Carrefour
2024-07-06,53950002,1.749,1.869,1.919,0.0,0.0,0.0,53950002,Carrefour Contact,4812200.0,-72400.0,53950,9 rue du lavoir ROUTE DE ST jEAN,Louverne,grande_marque,Carrefour
2024-05-14,71700001,1.795,1.983,0.0,1.944,0.0,0.0,71700001,Carrefour Market,4656600.0,490200.0,71700,AVENUE DE LA RESISTANCE,TOURNUS,grande_marque,Carrefour
2024-01-20,31420003,1.719,1.789,1.839,0.0,0.0,0.0,31420003,Carrefour Contact,4321000.0,89800.0,31420,Z.A de Coumatou,Aurignac,grande_marque,Carrefour
2024-06-03,62270002,1.699,1.869,1.929,0.0,0.0,0.0,62270002,Carrefour Market,5027748.0,229229.0,62270,"5,RUE JULES FERRY",FRéVENT,grande_marque,Carrefour
2024-07-11,63190001,1.719,0.0,1.982,1.809,0.0,0.0,63190001,Carrefour Market,4582699.0,337353.0,63190,RUE GEORGES CLEMENCEAU,LEZOUX,grande_marque,Carrefour
2024-04-05,60120002,1.757,1.907,1.919,0.0,0.0,0.0,60120002,Carrefour Market,4963618.0,229025.0,60120,Rue d'Amiens,BRETEUIL,grande_marque,Carrefour
2024-05-06,13110003,1.698,1.941,1.96,1.875,0.0,0.0,13110003,Carrefour,4341300.0,500100.0,13110,RN Fos/ Martigues,PORT-DE-BOUC,grande_marque,Carrefour
2024-07-01,36130001,1.756,1.864,1.949,1.849,0.0,0.0,36130001,Carrefour Market,4681900.0,174600.0,36130,ZAC DU GRAND DEOLS,Déols,grande_marque,Carrefour
2024-03-21,69620003,1.772,0.0,1.949,1.859,0.959,0.0,69620003,Carrefour Market,4592705.1919656,455807.035401,69620,LES PONTS TARRETS 118 RD 385,LEGNY,grande_marque,Carrefour
2024-08-01,35440002,1.655,1.795,1.835,0.0,0.0,0.0,35440002,Carrefour Contact,4830969.0,-166720.0,35440,RUE CLOS GERARD,Montreuil-sur-Ille,grande_marque,Carrefour
2024-04-14,63500002,1.768,1.929,0.0,1.879,0.0,0.0,63500002,Carrefour,4555200.0,326800.0,63500,RUE JEAN BIGOT,ISSOIRE,grande_marque,Carrefour
2024-07-16,91590001,1.745,1.865,1.915,0.0,0.0,0.0,91590001,Carrefour Market,4848500.0,234500.0,91590,26 rue Eugène Millet,LA FERTé-ALAIS,grande_marque,Carrefour
2024-05-20,61000001,1.729,1.899,1.959,0.0,0.0,0.0,61000001,Carrefour Market,4841800.0,7600.0,61000,38 Route de Fresnay,SAINT-GERMAIN-DU-CORBéIS,grande_marque,Carrefour
2024-01-20,73200003,1.709,1.81,1.849,1.769,0.989,0.0,73200003,Carrefour Market,4548660.8145104,652533.10822173,73600,Avenue des Salines Royales,MOûTIERS,grande_marque,Carrefour
2024-02-06,70600002,1.799,0.0,1.929,1.829,0.999,0.0,70600002,Carrefour Contact,4762020.7856829,551040.87469524,70600,"1, Route de Langres",CHAMPLITTE,grande_marque,Carrefour
2024-02-05,24220002,1.778,1.858,1.898,0.0,0.0,0.0,24220002,Carrefour Market,4486213.37672,103980.008932,24220,VOIE DE LA VALLEE,SAINT-CYPRIEN,grande_marque,Carrefour
2024-02-23,15250004,1.815,1.887,0.0,1.832,0.0,0.0,15250004,Carrefour Contact,4499661.0,242166.0,15250, Avenue de la Plaine,JUSSAC,grande_marque,Carrefour
2024-01-12,26540001,1.739,0.0,1.879,1.779,0.0,0.0,26540001,Carrefour Contact,4506900.0,505100.0,26540,26 Avenue Dauphiné-Provence,Mours-Saint-Eusèbe,grande_marque,Carrefour
2024-04-02,62180004,1.755,0.0,1.979,1.877,0.999,0.0,62180004,Carrefour Market,5040154.8,165032.437,62180,LES ALLEES,VERTON,grande_marque,Carrefour
2024-02-08,73190001,1.809,1.879,1.909,0.0,0.0,0.0,73190001,Carrefour Market,4553400.0,599100.0,73190,70 ROUTE NATIONALE 6,SAINT-JEOIRE-PRIEURé,grande_marque,Carrefour
2024-01-20,62280002,1.759,1.859,1.839,0.0,0.0,0.0,62280002,Carrefour Market,5073700.0,162200.0,62280,Route de Calais,SAINT-MARTIN-BOULOGNE,grande_marque,Carrefour
2024-06-19,81160001,1.699,1.843,1.895,0.0,0.0,0.0,81160001,Carrefour Market,4395039.22196,220999.332738,81160,"6, avenue Alphonse Pacifique",Saint-Juéry,grande_marque,Carrefour
2024-04-21,71200011,1.788,1.956,2.014,0.0,0.0,0.0,71200011,Carrefour Market,4680824.867,442894.694,71200,centre commercial de l arche,Le Creusot,grande_marque,Carrefour
2024-02-26,74320001,1.86,1.9,1.95,0.0,0.0,0.0,74320001,Carrefour Market,4584501.0,615048.0,74320,75 Route des Pontets,Sévrier,grande_marque,Carrefour
2024-04-19,55160015,1.799,0.0,2.039,1.929,0.0,0.0,55160015,Carrefour Contact,4910000.0,562400.0,55160,15 rue de VERDUN,FRESNES EN WOEVRE,grande_marque,Carrefour
2024-02-09,59128002,1.771,0.0,1.907,1.804,0.89,0.0,59128002,Carrefour,5040000.0,304300.0,59128,ANCIENNE RN 43,FLERS-EN-ESCREBIEUX,grande_marque,Carrefour
2024-08-09,50420002,1.709,1.849,0.0,0.0,0.0,0.0,50420002,Carrefour Contact,4897000.0,-105900.0,50420,Chemin de la Minoterie,Tessy-sur-Vire,grande_marque,Carrefour
2024-01-17,74320001,1.72,1.81,1.87,0.0,0.0,0.0,74320001,Carrefour Market,4584501.0,615048.0,74320,75 Route des Pontets,Sévrier,grande_marque,Carrefour
2024-01-01,73200001,1.779,1.858,1.868,0.0,0.0,0.0,73200001,Carrefour Market,4566783.0,637303.0,73200,89 Avenue Général de Gaulle,ALBERTVILLE,grande_marque,Carrefour
2024-07-07,55500001,1.773,1.875,1.923,0.0,0.0,0.0,55500001,Carrefour Market,4867700.0,532600.0,55500,Rue de la Ballastière,Ligny-en-Barrois,grande_marque,Carrefour
2024-05-20,15500007,1.699,1.92,2.003,0.0,0.0,0.0,15500007,Carrefour Contact,4525400.0,319700.0,15500,63 AVENUE GENERAL DE GAULLE,MASSIAC,grande_marque,Carrefour
2024-07-01,89190006,1.749,1.849,1.919,0.0,0.0,0.0,89190006,Carrefour Contact,4823718.34,355241.73,89190,Avenue de la gare,Villeneuve-l'Archevêque,grande_marque,Carrefour
2024-04-24,37700001,1.731,1.92,1.982,1.859,0.0,0.0,37700001,Carrefour,4738000.0,71500.0,37700,Avenue Jacques DUCLOS,SAINT-PIERRE-DES-CORPS,grande_marque,Carrefour
2024-06-06,27380001,1.707,0.0,1.929,1.829,0.0,0.0,27380001,Carrefour Market,4937100.0,138600.0,27380,LES PRES DE LA BOUVERIE,Charleval,grande_marque,Carrefour
2024-01-10,62330001,1.69,1.774,1.843,0.0,0.0,0.0,62330001,Carrefour Market,5060900.0,247200.0,62330,Rue de l'Eglise Berguette,ISBERGUES,grande_marque,Carrefour
2024-06-11,45480002,1.637,0.0,1.889,1.799,0.0,0.0,45480002,Carrefour Contact,4816112.4593693,205182.01447943,45480,13 RUE DE PITHIVIER,BAZOCHES LES GALLERANDES,grande_marque,Carrefour
2024-01-31,14450001,1.769,1.839,0.0,1.799,0.0,0.0,14450001,Carrefour Contact,4938500.0,-105000.0,14450,Avenue Emile DAMECOUR,GRANDCAMP-MAISY,grande_marque,Carrefour
2024-07-24,61430002,1.719,1.839,1.879,0.0,0.0,0.0,61430002,Carrefour Contact,4880600.0,-50000.0,61430,la coquerie,Athis-de-l'Orne,grande_marque,Carrefour
2024-06-03,29420003,1.669,1.859,1.929,0.0,0.0,0.0,29420003,Carrefour Contact,4857800.0,-403300.0,29420,3 Rue des Ajoncs d'Or,Plouvorn,grande_marque,Carrefour
2024-06-05,77250004,1.699,0.0,1.931,1.807,0.0,0.0,77250004,Carrefour Market,4836935.4347807,282755.99738244,77250,11 Rue de l'Orvanne,Moret-Loing-et-Orvanne,grande_marque,Carrefour
2024-08-01,31420003,1.659,1.829,1.869,0.0,0.0,0.0,31420003,Carrefour Contact,4321000.0,89800.0,31420,Z.A de Coumatou,Aurignac,grande_marque,Carrefour
2024-02-01,11370001,1.755,0.0,1.895,1.785,0.0,0.0,11370001,Carrefour Contact,4290642.95874,303680.630734,11370,route de Leucate plage,LEUCATE,grande_marque,Carrefour
2024-07-05,31210004,1.732,0.0,1.93,1.819,0.908,0.0,31210004,Carrefour Market,4308800.0,56600.0,31210,avenue du nord,Montréjeau,grande_marque,Carrefour
2024-05-11,36000003,1.788,1.95,1.999,0.0,0.0,0.0,36000003,Carrefour Market,4680500.0,167400.0,36000,40 Avenue d'Argenton,CHâTEAUROUX,grande_marque,Carrefour
2024-01-20,22170005,1.699,1.769,1.793,0.0,0.0,0.0,22170005,Carrefour Market,4853740.59,-299492.14,22170,34 rue de saint brieuc,Plouagat,grande_marque,Carrefour
2024-03-20,14053001,1.775,1.886,1.925,1.856,0.0,0.0,14053001,Carrefour,4921000.0,-36600.0,14000,1 Boulevard Maréchal Juin,CAEN,grande_marque,Carrefour
2024-06-11,53480002,1.679,1.819,1.869,0.0,0.0,0.0,53480002,Carrefour Express,4803900.0,-47500.0,53480,le perray,Vaiges,grande_marque,Carrefour
2024-01-25,62400003,1.776,0.0,1.912,1.82,0.0,0.0,62400003,Carrefour Market,5054721.0,266418.0,62400,Rue du 11 Novembre,ESSARS,grande_marque,Carrefour
2024-01-14,37320010,1.749,0.0,1.839,1.759,0.0,0.0,37320010,Carrefour Contact,4725700.0,84200.0,37320,ZA Du Bois Joly RD 82-9000,CORMERY,grande_marque,Carrefour
2024-06-26,69210002,1.69,1.867,1.911,1.784,0.0,0.0,69210002,Carrefour,4574800.0,493100.0,69120,236 avenue Franklin Roosevelt,Vaulx-en-Velin,grande_marque,Carrefour
2024-06-11,2270001,1.749,0.0,1.999,1.899,0.999,0.0,2270001,Carrefour Contact,4968900.0,362200.0,2270,2 AVENUE DE LA LIBERATION,Crécy-sur-Serre,grande_marque,Carrefour
2024-07-11,62850001,1.699,0.0,1.899,1.799,0.949,0.0,62850001,Carrefour Contact,5079000.0,195100.0,62850,Rue de Courtebourne,LICQUES,grande_marque,Carrefour
2024-05-20,76230002,1.723,0.0,1.928,1.846,0.0,0.0,76230002,Carrefour Market,4947011.65096,111748.807822,76230,Rue de la République,BOIS-GUILLAUME,grande_marque,Carrefour
2024-01-04,95420002,1.789,0.0,1.859,0.0,0.0,0.0,95420002,Carrefour Market,4915700.0,178400.0,95420,route de rouen,MAGNY-EN-VEXIN,grande_marque,Carrefour
2024-04-24,24130003,1.759,1.959,1.989,0.0,0.0,0.0,24130003,Carrefour Express,4487000.0,37700.0,24130,5 Avenue du Commandant Pinson,LA FORCE,grande_marque,Carrefour
2024-05-22,89100002,1.659,1.869,0.0,1.829,0.0,0.0,89100002,Carrefour,4819700.0,326600.0,89100,8 Route de Voulx,SENS,grande_marque,Carrefour
2024-02-13,50420002,1.849,1.859,0.0,0.0,0.0,0.0,50420002,Carrefour Contact,4897000.0,-105900.0,50420,Chemin de la Minoterie,Tessy-sur-Vire,grande_marque,Carrefour
2024-05-02,67260009,1.76,1.934,1.998,0.0,0.0,0.0,67260009,Carrefour Contact,4894000.0,708500.0,67260,4C rue du Maréchal Foch,Sarre-Union,grande_marque,Carrefour
2024-06-04,77470001,1.77,1.95,1.99,0.0,0.0,0.0,77470001,Carrefour Market,4895800.0,295900.0,77470,86 Avenue de Verdun,TRILPORT,grande_marque,Carrefour
2024-03-19,59670001,1.829,1.869,1.919,0.0,0.0,0.0,59670001,Carrefour Contact,5079772.2204962,249356.18899882,59670,769 avenue Albert Mahieu,Cassel,grande_marque,Carrefour
2024-08-04,59211002,1.679,1.839,1.949,0.0,0.0,0.0,59211002,Carrefour Contact,5059400.0,296400.0,59211,2 rue du coeur joyeux,SANTES,grande_marque,Carrefour
2024-07-10,41210000,1.729,1.869,1.899,0.0,0.0,0.0,41210000,Carrefour Contact,4752500.0,181300.0,41210,Lieu-dit La Croûte,Neung-sur-Beuvron,grande_marque,Carrefour
2024-06-03,87300001,1.679,1.837,1.889,0.0,0.0,0.0,87300001,Carrefour Market,4612967.0,105399.0,87300,ROUTE DU DORAT,BELLAC,grande_marque,Carrefour
2024-02-10,73190001,1.799,1.879,1.909,0.0,0.0,0.0,73190001,Carrefour Market,4553400.0,599100.0,73190,70 ROUTE NATIONALE 6,SAINT-JEOIRE-PRIEURé,grande_marque,Carrefour
2024-02-27,74520010,1.814,0.0,1.889,1.855,0.0,0.0,74520010,Carrefour Market,4610800.0,596900.0,74520,37 chemin des artisans,Valleiry,grande_marque,Carrefour
2024-03-04,31100004,1.739,1.869,1.899,0.0,0.899,0.0,31100004,Carrefour Market,4355883.14923,140298.833631,31100,138 bis Route de Seysses,TOULOUSE,grande_marque,Carrefour
2024-05-25,7140001,1.679,1.889,1.959,0.0,0.0,0.0,7140001,Carrefour Market,4440600.0,413700.0,7140,Centre Commercial La Clairette,LES VANS,grande_marque,Carrefour
2024-06-08,59700003,1.653,1.815,1.874,1.779,0.0,0.0,59700003,Carrefour,5068900.0,288600.0,59280,26 Avenue Aristide Briand,ARMENTIèRES,grande_marque,Carrefour
2024-04-20,13014001,1.746,1.96,1.98,1.922,0.0,0.0,13014001,Carrefour,4332900.0,540100.0,13014,AVENUE PROSPER MERIMEE,MARSEILLE,grande_marque,Carrefour
2024-03-15,35590007,1.749,1.849,0.0,0.0,0.0,0.0,35590007,Carrefour Contact,4815639.0,-183256.0,35590, Rue de Saint-Brieuc,SAINT-GILLES,grande_marque,Carrefour
2024-08-06,87400003,1.709,0.0,1.909,1.829,0.979,0.0,87400003,Carrefour Market,4583253.0,149798.0,87400, Avenue Jean Moulin,SAINT-LéONARD-DE-NOBLAT,grande_marque,Carrefour
2024-02-08,69220001,1.805,1.853,1.903,0.0,0.0,0.0,69220001,Carrefour Market,4609900.0,474900.0,69220,AVENUE DE VERDUN,BELLEVILLE,grande_marque,Carrefour
2024-01-10,13180002,1.735,1.795,0.0,0.0,0.0,0.0,13180002,Carrefour Market,4338753.608,523277.519,13180,rue du 19 mars 1962,Gignac-la-Nerthe,grande_marque,Carrefour
2024-06-25,74500002,1.67,1.807,1.868,0.0,0.0,0.0,74500002,Carrefour,4975551.11909,37449.1663689,76400,Rue Charles le Borgne,FéCAMP,grande_marque,Carrefour
2024-06-10,43120001,1.689,1.869,1.939,0.0,0.0,0.0,43120001,Carrefour Market,4529070.447,416960.856,43120,rue jean martouret,MONISTROL-SUR-LOIRE,grande_marque,Carrefour
2024-06-02,72330001,1.659,1.859,1.909,0.0,0.0,0.0,72330001,Carrefour Market,4783000.0,7700.0,72330,62 Rue Nationale,CéRANS-FOULLETOURTE,grande_marque,Carrefour
2024-07-28,81000010,1.695,1.884,1.912,0.0,0.0,0.0,81000010,Carrefour Contact,4393100.0,218300.0,81000,3 rue des trois buissons,Albi,grande_marque,Carrefour
2024-07-25,74370003,1.729,0.0,1.929,1.839,0.0,0.0,74370003,Carrefour Contact,4596300.0,613100.0,74370,Route Imperiale,SAINT-MARTIN-BELLEVUE,grande_marque,Carrefour
2024-03-01,2000010,1.783,1.864,0.0,0.0,0.968,0.0,2000010,Carrefour Market,4956363.2230136,364568.61996276,2000,RUE DU DR MENU,Laon,grande_marque,Carrefour
2024-06-23,72100002,1.689,0.0,1.889,1.779,1.039,0.0,72100002,Carrefour Market,4799687.0,17957.0,72000,66 Avenue Olivier Heuzé,Le Mans,grande_marque,Carrefour
2024-02-05,74800005,1.789,1.819,1.859,0.0,0.0,0.0,74800005,Carrefour Market,4607000.0,632000.0,74800,80 ROUTE DE LA ROCHE,AMANCY,grande_marque,Carrefour
2024-04-07,60320001,1.779,1.899,1.939,1.879,0.899,0.0,60320001,Carrefour Market,4929800.0,279800.0,60320,"176, Avenue de la Gare",BéTHISY-SAINT-PIERRE,grande_marque,Carrefour
2024-07-05,11290005,1.699,0.0,1.899,1.795,0.0,0.0,11290005,Carrefour Contact,4318497.3456198,226045.46015442,11290,Lieu dit Le GOUTAL - Route d'ALAIRAC - D211,LAVALETTE,grande_marque,Carrefour
2024-04-29,83140001,1.669,1.929,1.969,1.859,0.899,0.0,83140001,Carrefour Market,4310300.0,582100.0,83140,Avenue de la Mer,SIX-FOURS-LES-PLAGES,grande_marque,Carrefour
2024-02-17,23300005,1.81,1.827,1.869,0.0,0.0,0.0,23300005,Carrefour Market,4623400.0,148300.0,23300,Rue François Durand,LA SOUTERRAINE,grande_marque,Carrefour
2024-02-17,76210001,1.811,0.0,1.869,1.818,0.0,0.0,76210001,Carrefour,4954700.0,49500.0,76210,route de Lillebonne,Gruchet-le-Valasse,grande_marque,Carrefour
2024-06-25,56270003,1.735,1.839,1.881,0.0,0.0,0.0,56270003,Carrefour Market,4773400.0,-343000.0,56270,Rue de Saint-Bieuzy,Ploemeur,grande_marque,Carrefour
2024-04-05,62240004,1.749,0.0,2.003,1.853,0.0,0.0,62240004,Carrefour Market,5066900.0,182400.0,62240,ROUTE DE BOULOGNE,Desvres,grande_marque,Carrefour
2024-01-16,31500013,1.746,1.831,1.879,0.0,0.0,0.0,31500013,Carrefour Market,4359800.0,148600.0,31500,6 rue claudius Rougenet,Toulouse,grande_marque,Carrefour
2024-03-04,2000003,1.799,1.865,1.927,0.0,0.0,0.0,2000003,Carrefour Market,4957005.31713,360820.562241,2000,16 RUE FERNAND CHRIST,LAON,grande_marque,Carrefour
2024-07-31,33930002,1.68,0.0,1.88,1.8,0.85,0.0,33930002,Carrefour Contact,4535615.0,-106209.0,33930,LAYGUE BASSE,VENDAYS-MONTALIVET,grande_marque,Carrefour
2024-03-14,1210001,1.765,1.89,1.945,0.0,0.0,0.0,1210001,Carrefour,4625303.0,611817.0,1210,Chemin de la Brunette,FERNEY-VOLTAIRE,grande_marque,Carrefour
2024-03-27,42300001,1.768,1.939,1.969,0.0,0.0,0.0,42300001,Carrefour Market,4603273.0,406744.0,42300,RUE ALEXANDRE RAFFIN,ROANNE,grande_marque,Carrefour
2024-05-04,44220005,1.734,1.93,0.0,1.89,0.0,0.0,44220005,Carrefour Market,4721363.0,-172222.0,44220, Boulevard Paul Langevin,COUERON,grande_marque,Carrefour
2024-03-22,34230002,1.759,0.0,1.929,1.839,0.0,0.0,34230002,Carrefour Market,4353500.0,345300.0,34230,zae la barthe bp6 la carnuse,paulhan,grande_marque,Carrefour
2024-04-17,50360003,1.819,1.95,0.0,0.0,0.0,0.0,50360003,Carrefour Contact,4938107.0,-141538.0,50360,Rue de la Libération,Picauville,grande_marque,Carrefour
2024-06-25,54540002,1.699,0.0,1.879,1.769,0.889,0.0,54540002,Carrefour Express,4849800.0,689000.0,54540,6 ter avenue de la division leclerc,Badonviller,grande_marque,Carrefour
2024-03-30,22580001,1.739,1.897,1.974,0.0,0.0,0.0,22580001,Carrefour Market,4869100.0,-293300.0,22580,Le Chene Vert,PLOUHA,grande_marque,Carrefour
2024-03-03,31370001,1.744,1.834,1.874,1.799,0.0,1.099,31370001,Carrefour Market,4341400.0,111700.0,31370,Route de Samatan,RIEUMES,grande_marque,Carrefour
2024-01-18,83560007,1.709,0.0,1.849,1.759,1.019,0.0,83560007,Carrefour Market,4372900.0,580000.0,83560,Chemin du Plan,VINON-SUR-VERDON,grande_marque,Carrefour
